#纬度,经度,学校,省份,层次,全国热度排名,类别,类别排名,网址,学校抓取编码
33.57839574,114.0125624,河南科技学院新科学院,河南,独立学院,1366,理工类,416,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2449.htm,2449
34.75661006,113.6496439,郑州工商学院,河南,普通本科,427,理工类,164,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1148.htm,1148
34.75421128,113.6217834,中原工学院信息商务学院,河南,独立学院,617,财经类,56,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1114.htm,1114
36.11142547,103.7414416,西北师范大学知行学院,甘肃,独立学院,1254,师范类,142,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2359.htm,2359
36.01369902,103.9709816,兰州交通大学博文学院,甘肃,独立学院,960,理工类,285,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1559.htm,1559
36.06229983,103.7466115,兰州理工大学技术工程学院,甘肃,独立学院,957,理工类,284,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2361.htm,2361
37.93740363,102.6129732,武威职业学院,甘肃,高职高专,1830,综合类,476,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1718.htm,1718
36.10946376,103.7468341,甘肃交通职业技术学院,甘肃,高职高专,1138,理工类,345,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1719.htm,1719
23.55225469,108.9242744,广西警察学院,广西,高职高专,1809,政法类,53,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1734.htm,1734
24.69898916,108.044812,广西现代职业技术学院,广西,高职高专,2557,综合类,663,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2686.htm,2686
21.45250059,109.1050145,北海职业学院,广西,高职高专,2340,综合类,594,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1749.htm,1749
21.45641595,109.1569255,北海艺术设计学院,广西,高职高专,2386,艺术类,85,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1758.htm,1758
25.24078084,110.1990488,桂林山水职业学院,广西,高职高专,2484,综合类,642,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1759.htm,1759
37.67320268,112.703859,山西职业技术学院,山西,高职高专,1148,理工类,347,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1420.htm,1420
37.68651425,112.6121631,山西煤炭职业技术学院,山西,高职高专,1649,理工类,519,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1652.htm,1652
37.9608618,112.5362698,山西金融职业学院,山西,高职高专,1496,财经类,145,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1444.htm,1444
37.89580386,112.5353677,太原城市职业技术学院,山西,高职高专,1708,综合类,441,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1653.htm,1653
37.74958045,112.6724424,山西大学商务学院,山西,独立学院,704,综合类,183,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1665.htm,1665
37.82990392,112.5345984,太原理工大学现代科技学院,山西,独立学院,1107,理工类,335,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2325.htm,2325
37.74352029,112.6823191,山西农业大学信息学院,山西,独立学院,1397,农林类,48,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2326.htm,2326
36.08960327,111.556466,山西师范大学现代文理学院,山西,独立学院,1313,师范类,149,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2327.htm,2327
38.02214745,112.461803,中北大学信息商务学院,山西,独立学院,1214,理工类,370,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2328.htm,2328
36.12923061,111.5496405,山西信息职业技术学院,山西,高职高专,2556,理工类,834,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1666.htm,1666
43.74614247,87.6348587,新疆大学科学技术学院,新疆,独立学院,1707,综合类,440,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2487.htm,2487
43.82333814,87.57658361,新疆农业大学科学技术学院,新疆,独立学院,1832,农林类,58,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2488.htm,2488
43.85878373,87.58988152,新疆医科大学厚博学院,新疆,独立学院,1522,医药类,134,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2490.htm,2490
43.89312768,87.55163941,新疆财经大学商务学院,新疆,独立学院,1687,财经类,164,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2489.htm,2489
43.8881127,87.54971344,新疆建设职业技术学院,新疆,高职高专,1310,理工类,390,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1392.htm,1392
44.16374102,87.54311838,新疆兵团警官高等专科学校,新疆,高职高专,2149,政法类,63,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2069.htm,2069
33.71904456,113.2972476,河南质量工程职业学院,河南,高职高专,2257,理工类,728,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1931.htm,1931
34.78050992,113.7094077,郑州信息科技职业学院,河南,高职高专,1705,理工类,541,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1932.htm,1932
34.51833166,109.4127189,陕西铁路工程职业技术学院,陕西,高职高专,1419,理工类,433,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2239.htm,2239
34.34555355,107.3037727,宝鸡职业技术学院,陕西,高职高专,1848,师范类,177,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2240.htm,2240
33.02641759,107.0296306,陕西航空职业技术学院,陕西,高职高专,991,理工类,296,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1128.htm,1128
34.24411426,108.86251,陕西电子信息职业技术学院,陕西,高职高专,2046,理工类,651,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1454.htm,1454
32.03374896,118.8020376,金陵科技学院,江苏,普通本科,558,理工类,196,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1048.htm,1048
19.25746702,110.4807109,海南软件职业技术学院,海南,高职高专,1122,理工类,339,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1390.htm,1390
19.98871223,110.3849815,海南政法职业学院,海南,高职高专,1863,政法类,55,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2290.htm,2290
19.60948379,110.7714284,海南外国语职业学院,海南,高职高专,1725,语言类,34,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2291.htm,2291
36.5771036,114.5131219,河北工程大学科信学院,河北,独立学院,805,理工类,244,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1586.htm,1586
34.22796892,117.2052649,中国矿业大学徐海学院,江苏,独立学院,708,综合类,777,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1129.htm,1129
41.10939339,123.0511717,辽宁科技大学信息技术学院,辽宁,独立学院,1951,理工类,618,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2339.htm,2339
41.86455039,123.7973692,辽宁石油化工大学顺华能源学院,辽宁,独立学院,1807,理工类,570,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2341.htm,2341
39.55163042,116.7134752,河北工业大学城市学院,河北,独立学院,601,理工类,205,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1584.htm,1584
29.6719823,106.6173387,四川外国语大学重庆南方翻译学院,重庆,独立学院,1031,语言类,22,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1473.htm,1473
30.00244592,106.2531654,重庆师范大学涉外商贸学院,重庆,独立学院,509,财经类,47,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1472.htm,1472
29.6653885,106.4656113,重庆工商大学融智学院,重庆,独立学院,633,财经类,59,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1475.htm,1475
30.01099688,106.2695742,重庆工商大学派斯学院,重庆,独立学院,736,财经类,67,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1477.htm,1477
39.91277361,119.5332517,燕山大学里仁学院,河北,独立学院,711,理工类,226,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1585.htm,1585
37.8905479,114.4164497,石家庄铁道大学四方学院,河北,独立学院,729,理工类,230,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1578.htm,1578
38.0266072,114.5345362,石家庄经济学院华信学院,河北,独立学院,764,财经类,69,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1402.htm,1402
38.83306522,115.4599339,河北农业大学现代科技学院,河北,独立学院,826,农林类,36,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1581.htm,1581
37.87897366,112.4977896,太原科技大学华科学院,山西,独立学院,1450,理工类,445,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2329.htm,2329
37.69147697,112.4356595,山西医科大学晋祠学院,山西,独立学院,1632,医药类,143,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2330.htm,2330
39.10059613,121.8406166,大连艺术学院,辽宁,普通本科,843,艺术类,8,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2353.htm,2353
43.78766719,125.4348232,长春工业大学人文信息学院,吉林,独立学院,811,理工类,246,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1419.htm,1419
43.8235917,125.2654713,长春理工大学光电信息学院,吉林,独立学院,1105,理工类,334,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1314.htm,1314
43.82668088,125.2693344,吉林动画学院,吉林,普通本科,1296,艺术类,28,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1373.htm,1373
37.77586745,112.5867561,山西财经大学华商学院,山西,独立学院,1274,财经类,119,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2331.htm,2331
41.83826274,123.4419096,辽宁中医药大学杏林学院,辽宁,独立学院,980,医药类,97,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2344.htm,2344
32.92918938,117.4017514,安徽财经大学商学院,安徽,独立学院,947,财经类,82,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2410.htm,2410
31.85007309,117.2606241,安徽大学江淮学院,安徽,独立学院,1235,综合类,324,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2405.htm,2405
31.85925242,117.2160052,安徽信息工程学院,安徽,独立学院,1452,理工类,446,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2413.htm,2413
31.69731542,118.5194852,安徽工业大学工商学院,安徽,独立学院,1582,理工类,494,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2409.htm,2409
31.87074125,117.2611369,安徽农业大学经济技术学院,安徽,独立学院,1534,综合类,399,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2407.htm,2407
31.44415357,118.4124084,安徽师范大学皖江学院,安徽,独立学院,1420,师范类,155,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2406.htm,2406
31.85553327,117.2692147,安徽医科大学临床医学院,安徽,独立学院,1188,医药类,108,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2408.htm,2408
32.89865189,115.8117112,阜阳师范学院信息工程学院,安徽,独立学院,1738,综合类,449,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2414.htm,2414
33.98913502,116.8173784,淮北师范大学信息学院,安徽,独立学院,1754,师范类,170,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2411.htm,2411
41.80864478,123.4327909,沈阳科技学院,辽宁,普通本科,1160,理工类,350,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2350.htm,2350
43.16401014,124.3470739,吉林师范大学博达学院,吉林,独立学院,1025,师范类,126,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1276.htm,1276
43.79036533,125.4297007,长春大学旅游学院,吉林,独立学院,1585,综合类,415,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2315.htm,2315
36.1882663,117.0728103,山东科技大学泰山科技学院,山东,独立学院,1071,综合类,284,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2513.htm,2513
30.00534886,106.2479618,重庆邮电大学移通学院,重庆,独立学院,411,理工类,160,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1476.htm,1476
44.31000229,86.06468881,石河子大学科技学院,新疆,独立学院,2297,理工类,744,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2631.htm,2631
39.791215,116.3039094,首都师范大学科德学院,北京,独立学院,524,艺术类,3,http://gkcx.eol.cn/schoolhtm/schoolTemple/school819.htm,819
39.9411929,116.7406387,北京工商大学嘉华学院,北京,独立学院,568,财经类,50,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1110.htm,1110
38.89671284,121.5417582,大连东软信息学院,辽宁,普通本科,916,理工类,276,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2351.htm,2351
30.50695913,114.3849452,武汉学院,湖北,独立学院,548,财经类,49,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1169.htm,1169
28.16407851,112.9831861,长沙理工大学城南学院,湖南,独立学院,904,理工类,270,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2469.htm,2469
31.28211933,121.4890313,上海外国语大学贤达经济人文学院,上海,独立学院,674,财经类,62,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1304.htm,1304
28.00283759,120.6906347,温州商学院,浙江,独立学院,1506,综合类,394,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2398.htm,2398
22.85948649,108.2957141,广西大学行健文理学院,广西,独立学院,1037,综合类,270,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2371.htm,2371
22.84168011,108.2035516,广西民族大学相思湖学院,广西,独立学院,1298,民族类,13,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2370.htm,2370
25.26836949,110.3360228,广西师范大学漓江学院,广西,独立学院,1135,综合类,299,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2366.htm,2366
22.59316612,108.2392863,广西师范学院师园学院,广西,独立学院,1610,综合类,420,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2369.htm,2369
25.32253684,110.4231538,桂林电子科技大学信息科技学院,广西,独立学院,1176,综合类,754,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2367.htm,2367
25.28481113,110.3199885,桂林理工大学博文管理学院,广西,独立学院,1361,理工类,414,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2628.htm,2628
32.18455912,118.7119029,南京大学金陵学院,江苏,独立学院,946,综合类,252,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2540.htm,2540
26.58001967,106.729576,贵阳中医学院时珍学院,贵州,独立学院,1507,医药类,131,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2572.htm,2572
26.62873831,106.7205817,贵州大学科技学院,贵州,独立学院,883,综合类,236,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2275.htm,2275
26.62249607,106.7451815,贵州大学明德学院,贵州,独立学院,978,综合类,255,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2276.htm,2276
26.59296649,106.7270192,贵州师范大学求是学院,贵州,独立学院,1293,师范类,147,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2570.htm,2570
27.71141929,106.9476395,遵义医学院医学与科技学院,贵州,独立学院,1468,医药类,127,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2571.htm,2571
32.13236502,118.9400081,南京理工大学紫金学院,江苏,独立学院,994,理工类,298,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2541.htm,2541
31.70552377,118.8884666,南京航空航天大学金城学院,江苏,独立学院,870,理工类,258,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2542.htm,2542
23.24524735,113.8705965,广东工业大学华立学院,广东,独立学院,1217,理工类,371,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2056.htm,2056
23.28138715,113.7295404,广州大学松田学院,广东,独立学院,721,综合类,185,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1297.htm,1297
38.86532715,117.4743301,天津外国语大学滨海外事学院,天津,独立学院,1112,语言类,25,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2696.htm,2696
39.12778352,117.1850171,天津体育学院运动与文化艺术学院,天津,独立学院,1965,体育类,17,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2297.htm,2297
39.09651526,117.0998205,天津商业大学宝德学院,天津,独立学院,982,财经类,86,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2298.htm,2298
38.87318289,117.469763,天津医科大学临床医学院,天津,独立学院,835,医药类,85,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2299.htm,2299
43.82893735,125.4186923,东北师范大学人文学院,吉林,独立学院,828,综合类,216,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1621.htm,1621
38.86855255,117.4563458,南开大学滨海学院,天津,独立学院,365,综合类,89,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1431.htm,1431
30.6899257,104.1786812,电子科技大学成都学院,四川,独立学院,350,理工类,142,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1131.htm,1131
30.47240707,114.4180401,武汉理工大学华夏学院,湖北,独立学院,698,理工类,221,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1099.htm,1099
30.65461719,104.0760307,成都理工大学工程技术学院,四川,独立学院,838,理工类,250,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2493.htm,2493
30.67994285,104.0679235,成都信息工程大学银杏酒店管理学院,四川,独立学院,1277,财经类,120,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2495.htm,2495
36.69464739,101.7612252,青海大学昆仑学院,青海,独立学院,1048,综合类,274,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1555.htm,1555
39.96679115,116.3232019,北京理工大学珠海学院,广东,独立学院,458,综合类,113,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1298.htm,1298
34.37463799,108.8649826,西安交通大学城市学院,陕西,独立学院,716,理工类,228,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2560.htm,2560
34.05273252,108.8014836,西北大学现代学院,陕西,独立学院,510,理工类,185,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2252.htm,2252
34.25090352,109.0228441,西安建筑科技大学华清学院,陕西,普通本科,579,理工类,202,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2253.htm,2253
34.23200418,109.1006089,西安财经学院行知学院,陕西,独立学院,630,财经类,58,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1415.htm,1415
34.25374001,108.8017378,陕西科技大学镐京学院,陕西,独立学院,794,理工类,242,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2254.htm,2254
34.27129166,109.0028142,西安工业大学北方信息工程学院,陕西,普通本科,950,理工类,282,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2561.htm,2561
42.98636495,125.1501486,延安大学西安创新学院,陕西,独立学院,743,综合类,190,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1558.htm,1558
22.05503795,113.4109493,吉林大学珠海学院,广东,普通本科,381,综合类,91,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1455.htm,1455
34.12839985,108.8475362,西安电子科技大学长安学院,陕西,独立学院,887,理工类,263,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1441.htm,1441
30.44489539,114.4264289,武汉传媒学院,湖北,独立学院,1282,艺术类,27,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2462.htm,2462
